iso,epochMs,cpuSeconds,cpuPercent,workingSetBytes,privateBytes
2026-08-17T03:17:38.3596293Z,1786936658359,208.422,2.86,262557696,276742144
2026-08-17T03:17:39.3711589Z,1786936659371,209.141,3.55,259842048,274006016
2026-08-17T03:17:40.3795650Z,1786936660379,209.672,2.63,235601920,249372672
2026-08-17T03:17:41.3977609Z,1786936661397,210.312,3.15,235085824,249077760
2026-08-17T03:17:42.4080229Z,1786936662408,210.797,2.4,222793728,237359104
2026-08-17T03:17:43.4230995Z,1786936663423,211.297,2.46,255283200,270200832
2026-08-17T03:17:44.4328723Z,1786936664432,211.859,2.79,249864192,264732672
2026-08-17T03:17:45.4402248Z,1786936665440,212.438,2.87,222965760,237375488
2026-08-17T03:17:46.4494067Z,1786936666449,213.031,2.94,226992128,241463296
2026-08-17T03:17:47.4671946Z,1786936667467,213.672,3.15,267440128,282505216
2026-08-17T03:17:48.4776613Z,1786936668477,214.219,2.71,233779200,248320000
2026-08-17T03:17:49.4915469Z,1786936669491,214.844,3.08,274235392,289390592
2026-08-17T03:17:50.5096586Z,1786936670509,215.25,2,228409344,242868224
2026-08-17T03:17:51.5218564Z,1786936671521,215.859,3.01,268808192,283922432
2026-08-17T03:17:52.5403018Z,1786936672540,216.281,2.07,233787392,248336384
2026-08-17T03:17:53.5610752Z,1786936673561,216.953,3.29,276942848,292139008
2026-08-17T03:17:54.5752514Z,1786936674575,217.578,3.08,249913344,264724480
2026-08-17T03:17:55.5914489Z,1786936675591,218.109,2.61,241840128,256512000
2026-08-17T03:17:56.6054605Z,1786936676605,218.625,2.54,279592960,294821888
2026-08-17T03:17:57.6128906Z,1786936677612,219.062,2.17,239394816,253767680
2026-08-17T03:17:58.6261022Z,1786936678626,219.688,3.08,277127168,292073472
2026-08-17T03:17:59.6370936Z,1786936679637,220.297,3.01,243245056,258617344
2026-08-17T03:18:00.6483442Z,1786936680648,220.734,2.16,277139456,292106240
2026-08-17T03:18:01.6593382Z,1786936681659,221.297,2.78,232853504,246870016
2026-08-17T03:18:02.6707148Z,1786936682670,221.922,3.09,275976192,290664448
2026-08-17T03:18:03.6839922Z,1786936683683,222.594,3.32,249085952,263286784
2026-08-17T03:18:04.6935894Z,1786936684693,223.109,2.55,246382592,260562944
2026-08-17T03:18:05.7070763Z,1786936685707,223.688,2.85,282337280,296996864
2026-08-17T03:18:06.7222916Z,1786936686722,224.297,3,250023936,265068544
2026-08-17T03:18:07.7343282Z,1786936687734,224.734,2.16,282464256,297926656
2026-08-17T03:18:08.7446390Z,1786936688744,225.516,3.87,251478016,266407936
2026-08-17T03:18:09.7581932Z,1786936689758,225.984,2.31,285319168,302739456
2026-08-17T03:18:10.7717274Z,1786936690771,226.562,2.85,254152704,269172736
2026-08-17T03:18:11.7891915Z,1786936691789,227.062,2.46,218529792,232525824
2026-08-17T03:18:12.8007623Z,1786936692800,227.625,2.78,254210048,268234752
2026-08-17T03:18:13.8166355Z,1786936693816,228.188,2.77,224759808,238555136
2026-08-17T03:18:14.8326421Z,1786936694832,228.75,2.77,260038656,274124800
2026-08-17T03:18:15.8414120Z,1786936695841,229.359,3.02,223141888,236740608
2026-08-17T03:18:16.8564510Z,1786936696856,229.969,3,263573504,277807104
2026-08-17T03:18:17.8621083Z,1786936697862,230.641,3.34,236871680,252006400
2026-08-17T03:18:18.8747707Z,1786936698874,231.25,3.01,241639424,255418368
2026-08-17T03:18:19.8879156Z,1786936699887,231.859,3.01,255119360,269094912
2026-08-17T03:18:20.8990427Z,1786936700899,232.328,2.32,284774400,299188224
2026-08-17T03:18:21.9110172Z,1786936701911,232.922,2.93,252461056,266358784
2026-08-17T03:18:22.9207975Z,1786936702920,233.281,1.78,238989312,252678144
2026-08-17T03:18:23.9436541Z,1786936703943,233.969,3.36,283770880,298000384
2026-08-17T03:18:24.9620988Z,1786936704962,234.609,3.15,229920768,243269632
2026-08-17T03:18:25.9892843Z,1786936705989,235.281,3.27,229908480,243286016
2026-08-17T03:18:27.0037412Z,1786936707003,235.828,2.7,248827904,263266304
2026-08-17T03:18:28.0189346Z,1786936708018,236.406,2.85,238358528,251949056
2026-08-17T03:18:29.0396613Z,1786936709039,236.938,2.6,275177472,289255424
2026-08-17T03:18:30.0560733Z,1786936710056,237.609,3.31,245506048,259145728
2026-08-17T03:18:31.0708256Z,1786936711070,238.109,2.46,277868544,291995648
2026-08-17T03:18:32.0805616Z,1786936712080,238.844,3.64,245522432,259158016
2026-08-17T03:18:33.0961369Z,1786936713096,239.25,2,279916544,294260736
2026-08-17T03:18:34.1088221Z,1786936714108,239.922,3.32,252243968,266526720
2026-08-17T03:18:35.1221855Z,1786936715122,240.562,3.16,241414144,257105920
2026-08-17T03:18:36.1409621Z,1786936716140,241.094,2.61,279728128,296243200
2026-08-17T03:18:37.1499260Z,1786936717149,241.703,3.02,218255360,233312256
2026-08-17T03:18:38.1665818Z,1786936718166,242.406,3.46,236908544,250437632
2026-08-17T03:18:39.1820164Z,1786936719182,243.016,3,277331968,291500032
2026-08-17T03:18:40.1930074Z,1786936720193,243.625,3.01,235565056,249085952
2026-08-17T03:18:41.2055583Z,1786936721205,244.141,2.55,265224192,279183360
2026-08-17T03:18:42.2240918Z,1786936722224,244.828,3.37,228913152,242622464
2026-08-17T03:18:43.2401610Z,1786936723240,245.281,2.23,261275648,275456000
2026-08-17T03:18:44.2545384Z,1786936724254,245.859,2.85,229146624,243646464
2026-08-17T03:18:45.2728097Z,1786936725272,246.562,3.45,228413440,242798592
2026-08-17T03:18:46.2938766Z,1786936726293,247.188,3.06,271921152,286048256
2026-08-17T03:18:47.3045228Z,1786936727304,247.672,2.4,231514112,244981760
2026-08-17T03:18:48.3176340Z,1786936728317,248.219,2.7,266571776,280555520
2026-08-17T03:18:49.3314101Z,1786936729331,248.891,3.31,238256128,251813888
2026-08-17T03:18:50.3406671Z,1786936730340,249.266,1.86,223444992,236773376
2026-08-17T03:18:51.4139158Z,1786936731413,249.938,3.13,263983104,277823488
2026-08-17T03:18:52.4363925Z,1786936732436,250.594,3.21,231657472,244994048
2026-08-17T03:18:53.4487078Z,1786936733448,251.234,3.16,227627008,240865280
2026-08-17T03:18:54.4587204Z,1786936734458,251.766,2.63,257253376,270974976
2026-08-17T03:18:55.4717557Z,1786936735471,252.25,2.39,231653376,244985856
2026-08-17T03:18:56.5000247Z,1786936736500,252.844,2.89,269389824,283299840
2026-08-17T03:18:57.5128091Z,1786936737512,253.469,3.09,228794368,240848896
2026-08-17T03:18:58.5210968Z,1786936738521,254.172,3.49,248737792,261382144
2026-08-17T03:18:59.5373927Z,1786936739537,254.656,2.38,278368256,291495936
2026-08-17T03:19:00.5493260Z,1786936740549,255.328,3.32,234229760,246345728
2026-08-17T03:19:01.5640055Z,1786936741564,255.984,3.23,232878080,244994048
2026-08-17T03:19:02.5757240Z,1786936742575,256.641,3.24,275996672,288800768
2026-08-17T03:19:03.5905481Z,1786936743590,257.203,2.77,235614208,247726080
2026-08-17T03:19:04.6012621Z,1786936744601,257.797,2.94,235618304,247738368
2026-08-17T03:19:05.6163359Z,1786936745616,258.359,2.77,251813888,264167424
2026-08-17T03:19:06.6322119Z,1786936746632,258.969,3,289542144,302477312
2026-08-17T03:19:07.6402011Z,1786936747640,259.594,3.1,254468096,266907648
2026-08-17T03:19:08.6686622Z,1786936748668,260.281,3.34,292200448,305221632
2026-08-17T03:19:09.6826547Z,1786936749682,260.766,2.39,249053184,261402624
2026-08-17T03:19:10.7117029Z,1786936750711,261.5,3.57,267825152,280322048
2026-08-17T03:19:11.7264396Z,1786936751726,262.109,3,221835264,234106880
2026-08-17T03:19:12.7379760Z,1786936752737,262.719,3.01,265740288,278241280
2026-08-17T03:19:13.7537570Z,1786936753753,263.391,3.31,233177088,245354496
2026-08-17T03:19:14.7652620Z,1786936754765,264,3.01,270983168,283639808
2026-08-17T03:19:15.7805065Z,1786936755780,264.422,2.08,292532224,305528832
2026-08-17T03:19:16.7936661Z,1786936756793,265.125,3.47,262086656,275075072
2026-08-17T03:19:17.8037325Z,1786936757803,265.812,3.4,227086336,239509504
2026-08-17T03:19:18.8201172Z,1786936758820,266.328,2.54,259411968,272351232
2026-08-17T03:19:19.8391367Z,1786936759839,266.812,2.38,239173632,251854848
2026-08-17T03:19:20.8529051Z,1786936760852,267.547,3.62,258056192,270999552
2026-08-17T03:19:21.8732027Z,1786936761873,268.031,2.37,287707136,301105152
2026-08-17T03:19:22.8840048Z,1786936762884,268.688,3.25,236490752,249135104
2026-08-17T03:19:23.8958445Z,1786936763895,269.312,3.09,279633920,292921344
2026-08-17T03:19:24.9069526Z,1786936764906,269.969,3.25,258084864,271036416
2026-08-17T03:19:25.9176198Z,1786936765917,270.391,2.09,287772672,301137920
2026-08-17T03:19:26.9550738Z,1786936766955,271.062,3.24,241987584,254611456
2026-08-17T03:19:27.9835523Z,1786936767983,272.172,5.39,217423872,229605376
2026-08-17T03:19:29.0106471Z,1786936769010,273.297,5.48,235413504,248107008
2026-08-17T03:19:30.7367765Z,1786936770736,274.953,4.8,223326208,235458560
2026-08-17T03:19:31.8698628Z,1786936771869,276.25,5.72,252821504,265359360
2026-08-17T03:19:32.9127937Z,1786936772912,276.844,2.85,245260288,257437696
2026-08-17T03:19:33.9192857Z,1786936773919,277.156,1.55,246624256,258822144
2026-08-17T03:19:34.9273978Z,1786936774927,277.547,1.94,256155648,268394496
2026-08-17T03:19:35.9398449Z,1786936775939,278,2.24,226529280,238313472
2026-08-17T03:19:36.9584006Z,1786936776958,278.297,1.46,258863104,271142912
2026-08-17T03:19:37.9654149Z,1786936777965,278.609,1.55,296579072,309469184
2026-08-17T03:19:38.9789239Z,1786936778978,278.938,1.62,258883584,271142912
2026-08-17T03:19:39.9949282Z,1786936779994,279.344,2,248086528,260206592
2026-08-17T03:19:41.0009952Z,1786936781000,279.75,2.02,288518144,301264896
2026-08-17T03:19:42.0091779Z,1786936782009,280.094,1.7,242704384,254738432
2026-08-17T03:19:43.0160579Z,1786936783016,280.484,1.94,249638912,261758976
2026-08-17T03:19:44.0346376Z,1786936784034,280.938,2.22,295448576,308264960
2026-08-17T03:19:45.0466045Z,1786936785046,281.203,1.31,220540928,232534016
2026-08-17T03:19:46.0562493Z,1786936786056,281.594,1.93,235737088,247656448
2026-08-17T03:19:47.0635944Z,1786936787063,281.953,1.78,218243072,229900288
2026-08-17T03:19:48.0736950Z,1786936788073,282.344,1.93,228212736,240128000
2026-08-17T03:19:49.0823440Z,1786936789082,282.734,1.94,263249920,275697664
2026-08-17T03:19:50.0899949Z,1786936790089,283.219,2.4,226852864,238780416
2026-08-17T03:19:51.0958048Z,1786936791095,283.703,2.41,240410624,252477440
2026-08-17T03:19:52.1092556Z,1786936792109,284.109,2,245800960,257941504
2026-08-17T03:19:53.1181476Z,1786936793118,284.469,1.78,235008000,247001088
2026-08-17T03:19:54.1275903Z,1786936794127,284.844,1.86,218853376,230580224
2026-08-17T03:19:55.1325801Z,1786936795132,285.188,1.71,224751616,236793856
2026-08-17T03:19:56.1416754Z,1786936796141,285.516,1.63,224743424,236802048
2026-08-17T03:19:57.1542559Z,1786936797154,285.891,1.85,265236480,277905408
2026-08-17T03:19:58.1674558Z,1786936798167,286.25,1.77,226127872,238153728
2026-08-17T03:19:59.1751333Z,1786936799175,286.75,2.48,212516864,224555008
2026-08-17T03:20:00.1852929Z,1786936800185,287.109,1.78,221151232,232837120
2026-08-17T03:20:01.1944928Z,1786936801194,287.531,2.09,265060352,277553152
2026-08-17T03:20:02.2040165Z,1786936802204,287.906,1.86,232677376,244666368
2026-08-17T03:20:03.2165107Z,1786936803216,288.234,1.62,232747008,244666368
2026-08-17T03:20:04.2303114Z,1786936804230,288.641,2,271020032,283508736
2026-08-17T03:20:05.2341441Z,1786936805234,289.031,1.95,241274880,253333504
2026-08-17T03:20:06.2461912Z,1786936806246,289.312,1.39,273727488,286212096
2026-08-17T03:20:07.2588994Z,1786936807258,289.75,2.16,244015104,256081920
2026-08-17T03:20:08.2665351Z,1786936808266,290.156,2.02,256970752,270446592
2026-08-17T03:20:09.2814092Z,1786936809281,290.406,1.23,246247424,258727936
2026-08-17T03:20:10.2928248Z,1786936810292,290.703,1.47,219197440,231325696
2026-08-17T03:20:11.3012470Z,1786936811301,291.172,2.32,228683776,240898048
2026-08-17T03:20:12.3087074Z,1786936812308,291.625,2.25,271941632,284762112
2026-08-17T03:20:13.3210633Z,1786936813321,291.984,1.77,230043648,242286592
2026-08-17T03:20:14.3286050Z,1786936814328,292.422,2.17,269938688,283881472
2026-08-17T03:20:15.3325891Z,1786936815332,292.844,2.1,231989248,244269056
2026-08-17T03:20:16.3421892Z,1786936816342,293.219,1.86,239063040,251367424
2026-08-17T03:20:17.3533024Z,1786936817353,293.609,1.93,276934656,289755136
2026-08-17T03:20:18.3742284Z,1786936818374,294.078,2.3,247238656,259600384
2026-08-17T03:20:19.3840324Z,1786936819384,294.453,1.86,285061120,297992192
2026-08-17T03:20:20.3968455Z,1786936820396,294.812,1.77,245891072,258359296
2026-08-17T03:20:21.4095381Z,1786936821409,295.266,2.24,216489984,228237312
2026-08-17T03:20:22.4189165Z,1786936822418,295.656,1.93,219181056,230981632
2026-08-17T03:20:23.4293226Z,1786936823429,295.953,1.47,219172864,230981632
2026-08-17T03:20:24.4381451Z,1786936824438,296.359,2.01,232693760,244690944
2026-08-17T03:20:25.4470378Z,1786936825447,296.719,1.78,275980288,288538624
2026-08-17T03:20:26.4576834Z,1786936826457,297.062,1.7,235012096,247005184
2026-08-17T03:20:27.4648027Z,1786936827464,297.562,2.48,256634880,268935168
2026-08-17T03:20:28.4732641Z,1786936828473,297.875,1.55,289116160,302690304
2026-08-17T03:20:29.4820175Z,1786936829482,298.328,2.25,262328320,275324928
2026-08-17T03:20:30.4953523Z,1786936830495,298.641,1.54,217714688,230076416
2026-08-17T03:20:31.5108401Z,1786936831510,299.078,2.15,238010368,250638336
2026-08-17T03:20:32.5222897Z,1786936832522,299.438,1.78,273149952,286273536
2026-08-17T03:20:33.5299078Z,1786936833529,299.859,2.09,239386624,252002304
2026-08-17T03:20:34.5393470Z,1786936834539,300.312,2.24,246214656,258875392
2026-08-17T03:20:35.5542216Z,1786936835554,300.688,1.85,243519488,256110592
2026-08-17T03:20:36.5625954Z,1786936836562,301.125,2.17,284065792,297226240
2026-08-17T03:20:37.5782375Z,1786936837578,301.469,1.69,224694272,236941312
2026-08-17T03:20:38.5942687Z,1786936838594,301.781,1.54,262537216,275296256
2026-08-17T03:20:39.6023111Z,1786936839602,302.266,2.4,235511808,247910400
2026-08-17T03:20:40.6114754Z,1786936840611,302.547,1.39,265256960,278052864
2026-08-17T03:20:41.6180586Z,1786936841618,302.906,1.79,231460864,243781632
2026-08-17T03:20:42.6281605Z,1786936842628,303.25,1.7,259665920,272551936
2026-08-17T03:20:43.6387574Z,1786936843638,303.672,2.09,229859328,242388992
2026-08-17T03:20:44.6505558Z,1786936844650,304,1.62,273096704,286253056
2026-08-17T03:20:45.6609474Z,1786936845660,304.297,1.47,228499456,241000448
2026-08-17T03:20:46.6714238Z,1786936846671,304.719,2.09,274452480,287604736
2026-08-17T03:20:47.6797006Z,1786936847679,305.125,2.01,235274240,247865344
2026-08-17T03:20:48.6890121Z,1786936848689,305.484,1.78,273104896,286240768
2026-08-17T03:20:49.7010102Z,1786936849701,305.859,1.85,216649728,229756928
2026-08-17T03:20:50.7166794Z,1786936850716,306.266,2,221814784,234184704
2026-08-17T03:20:51.7247180Z,1786936851724,306.531,1.32,245915648,258760704
2026-08-17T03:20:52.7333671Z,1786936852733,306.938,2.01,226516992,238755840
2026-08-17T03:20:53.7479368Z,1786936853747,307.312,1.85,264404992,277123072
2026-08-17T03:20:54.7569127Z,1786936854756,307.672,1.78,245493760,257925120
2026-08-17T03:20:55.7670714Z,1786936855767,307.984,1.55,280653824,293568512
2026-08-17T03:20:56.7765473Z,1786936856776,308.297,1.55,240099328,252456960
2026-08-17T03:20:57.7819603Z,1786936857781,308.672,1.86,223502336,235544576
2026-08-17T03:20:58.7934390Z,1786936858793,309.031,1.78,213168128,225087488
2026-08-17T03:20:59.8132713Z,1786936859813,309.484,2.22,253534208,266162176
2026-08-17T03:21:00.8260308Z,1786936860826,309.953,2.31,256499712,268902400
2026-08-17T03:21:01.8362085Z,1786936861836,310.328,1.86,215961600,227790848
2026-08-17T03:21:02.8430731Z,1786936862843,310.641,1.55,232153088,244228096
2026-08-17T03:21:03.8491352Z,1786936863849,311,1.79,241844224,255946752
2026-08-17T03:21:04.8560047Z,1786936864856,311.375,1.86,221368320,233271296
2026-08-17T03:21:05.8660891Z,1786936865866,311.859,2.4,240291840,252440576
2026-08-17T03:21:06.8777732Z,1786936866877,312.203,1.7,215986176,227790848
2026-08-17T03:21:07.8922936Z,1786936867892,312.656,2.23,221417472,233263104
2026-08-17T03:21:08.9017972Z,1786936868901,313.047,1.93,276176896,289513472
2026-08-17T03:21:09.9106566Z,1786936869910,313.344,1.47,232914944,245669888
2026-08-17T03:21:10.9182740Z,1786936870918,313.797,2.25,247943168,262868992
2026-08-17T03:21:11.9283844Z,1786936871928,314.062,1.31,264187904,276652032
2026-08-17T03:21:12.9428182Z,1786936872942,314.453,1.93,245624832,257925120
2026-08-17T03:21:13.9549824Z,1786936873954,314.891,2.16,245587968,258813952
2026-08-17T03:21:14.9749658Z,1786936874974,315.328,2.14,222007296,234704896
2026-08-17T03:21:15.9846856Z,1786936875984,315.688,1.78,238256128,251158528
2026-08-17T03:21:16.9949742Z,1786936876994,316.094,2.01,243863552,256761856
2026-08-17T03:21:18.0038639Z,1786936878003,316.453,1.78,281772032,295141376
2026-08-17T03:21:19.0212618Z,1786936879021,316.812,1.77,251031552,263417856
2026-08-17T03:21:20.0345548Z,1786936880034,317.156,1.7,219959296,231874560
2026-08-17T03:21:21.0475570Z,1786936881047,317.5,1.7,252387328,264749056
2026-08-17T03:21:22.0645486Z,1786936882064,317.922,2.07,218628096,230518784
2026-08-17T03:21:23.0708771Z,1786936883070,318.234,1.55,248971264,261582848
2026-08-17T03:21:24.0814737Z,1786936884081,318.688,2.24,221995008,235356160
2026-08-17T03:21:25.0966895Z,1786936885096,319.156,2.31,265228288,278142976
2026-08-17T03:21:26.1136850Z,1786936886113,319.422,1.31,224432128,236965888
2026-08-17T03:21:27.1205369Z,1786936887120,319.828,2.02,245940224,260227072
2026-08-17T03:21:28.1353093Z,1786936888135,320.109,1.39,271196160,284151808
2026-08-17T03:21:29.1411941Z,1786936889141,320.5,1.94,241451008,253997056
2026-08-17T03:21:30.1609951Z,1786936890160,320.828,1.61,274817024,287944704
2026-08-17T03:21:31.1717274Z,1786936891171,321.312,2.4,244142080,256729088
2026-08-17T03:21:32.1800744Z,1786936892180,321.594,1.39,273883136,286871552
2026-08-17T03:21:33.1950936Z,1786936893195,322.047,2.23,244170752,256729088
2026-08-17T03:21:34.2041406Z,1786936894204,322.422,1.86,284721152,297840640
2026-08-17T03:21:35.2156632Z,1786936895215,322.766,1.7,246878208,259481600
2026-08-17T03:21:36.2260955Z,1786936896226,323.25,2.4,290136064,303329280
2026-08-17T03:21:37.2320074Z,1786936897232,323.625,1.86,254988288,267702272
2026-08-17T03:21:38.2451989Z,1786936898245,323.906,1.39,253616128,266326016
2026-08-17T03:21:39.2595698Z,1786936899259,324.234,1.62,291467264,304697344
2026-08-17T03:21:40.2726582Z,1786936900272,324.625,1.93,261734400,274542592
2026-08-17T03:21:41.2835273Z,1786936901283,325.062,2.16,210731008,222662656
2026-08-17T03:21:42.2937249Z,1786936902293,325.375,1.55,232927232,245198848
2026-08-17T03:21:43.3052021Z,1786936903305,325.797,2.09,273031168,286519296
2026-08-17T03:21:44.3230208Z,1786936904323,326.188,1.92,248836096,261656576
2026-08-17T03:21:45.3350204Z,1786936905335,326.391,1,240734208,253448192
2026-08-17T03:21:46.3469646Z,1786936906346,326.797,2.01,286748672,300036096
2026-08-17T03:21:47.3538638Z,1786936907353,327.156,1.78,251854848,264409088
2026-08-17T03:21:48.3628668Z,1786936908362,327.609,2.25,219443200,231530496
2026-08-17T03:21:49.3731340Z,1786936909373,327.938,1.62,254582784,267157504
2026-08-17T03:21:50.3798608Z,1786936910379,328.375,2.17,224849920,237002752
2026-08-17T03:21:51.3886713Z,1786936911388,328.797,2.09,268120064,280858624
2026-08-17T03:21:52.4000610Z,1786936912400,329.219,2.09,233000960,245235712
2026-08-17T03:21:53.4096155Z,1786936913409,329.562,1.7,265449472,278122496
2026-08-17T03:21:54.4219501Z,1786936914421,330.078,2.55,241156096,253480960
2026-08-17T03:21:55.4300757Z,1786936915430,330.438,1.78,238481408,250736640
2026-08-17T03:21:56.4394201Z,1786936916439,330.734,1.47,277663744,290455552
2026-08-17T03:21:57.4497127Z,1786936917449,331.125,1.93,243851264,256192512
2026-08-17T03:21:58.4600048Z,1786936918460,331.406,1.39,235364352,247762944
2026-08-17T03:21:59.4671910Z,1786936919467,331.844,2.17,249786368,262103040
2026-08-17T03:22:00.4838358Z,1786936920483,332.234,1.92,217931776,229888000
2026-08-17T03:22:01.4879141Z,1786936921487,332.641,2.02,247672832,260038656
2026-08-17T03:22:02.4993454Z,1786936922499,333,1.78,215928832,228204544
2026-08-17T03:22:03.5106459Z,1786936923510,333.359,1.78,253751296,266166272
2026-08-17T03:22:04.5213572Z,1786936924521,333.766,2.01,235773952,248516608
2026-08-17T03:22:05.5334906Z,1786936925533,334.047,1.39,270958592,284147712
2026-08-17T03:22:06.5479608Z,1786936926547,334.469,2.08,238481408,251248640
2026-08-17T03:22:07.5656033Z,1786936927565,334.844,1.84,254705664,267681792
2026-08-17T03:22:08.5756214Z,1786936928575,335.188,1.7,289849344,303312896
2026-08-17T03:22:09.5819631Z,1786936929581,335.625,2.17,260108288,273162240
2026-08-17T03:22:10.5941852Z,1786936930594,335.984,1.78,222261248,234807296
2026-08-17T03:22:11.6081706Z,1786936931608,336.406,2.08,252014592,264286208
2026-08-17T03:22:12.6164952Z,1786936932616,336.812,2.01,232321024,244436992
2026-08-17T03:22:13.6250151Z,1786936933625,337.234,2.09,252628992,264986624
2026-08-17T03:22:14.6346016Z,1786936934634,337.609,1.86,217485312,229363712
2026-08-17T03:22:15.6461448Z,1786936935646,337.984,1.85,249921536,262246400
2026-08-17T03:22:16.6558286Z,1786936936655,338.375,1.93,216117248,228007936
2026-08-17T03:22:17.6666525Z,1786936937666,338.812,2.16,251314176,263671808
2026-08-17T03:22:18.6770339Z,1786936938677,339.203,1.93,216166400,228032512
2026-08-17T03:22:19.6891579Z,1786936939689,339.578,1.85,235118592,247218176
2026-08-17T03:22:20.7012893Z,1786936940701,339.969,1.93,275693568,288346112
2026-08-17T03:22:21.7067074Z,1786936941706,340.391,2.1,241127424,253698048
2026-08-17T03:22:22.7243969Z,1786936942724,340.719,1.61,274034688,287633408
2026-08-17T03:22:23.7337786Z,1786936943733,341.094,1.86,235741184,248250368
2026-08-17T03:22:24.7498064Z,1786936944749,341.438,1.69,241176576,253734912
2026-08-17T03:22:25.7614099Z,1786936945761,341.922,2.39,254713856,267681792
2026-08-17T03:22:26.7714600Z,1786936946771,342.25,1.62,218988544,231526400
2026-08-17T03:22:27.7790765Z,1786936947779,342.625,1.86,259293184,272121856
2026-08-17T03:22:28.7875150Z,1786936948787,343.078,2.25,220086272,232374272
2026-08-17T03:22:29.7997821Z,1786936949799,343.469,1.93,260644864,273481728
2026-08-17T03:22:30.8144234Z,1786936950814,343.797,1.62,221470720,233754624
2026-08-17T03:22:31.8291311Z,1786936951829,344.172,1.85,225501184,237813760
2026-08-17T03:22:32.8394850Z,1786936952839,344.531,1.78,244432896,256991232
2026-08-17T03:22:33.8492763Z,1786936953849,344.844,1.55,241696768,254189568
2026-08-17T03:22:34.8672596Z,1786936954867,345.203,1.77,238993408,251453440
2026-08-17T03:22:35.8855419Z,1786936955885,345.656,2.22,287662080,300769280
2026-08-17T03:22:36.8986223Z,1786936956898,346.031,1.85,245751808,258289664
2026-08-17T03:22:37.9102079Z,1786936957910,346.344,1.54,278204416,291172352
2026-08-17T03:22:38.9228315Z,1786936958922,346.75,2.01,247119872,259657728
2026-08-17T03:22:39.9311711Z,1786936959931,347.172,2.09,293113856,306262016
2026-08-17T03:22:40.9471997Z,1786936960947,347.578,2,210792448,222781440
2026-08-17T03:22:41.9606621Z,1786936961960,348.031,2.24,259006464,272928768
2026-08-17T03:22:42.9731999Z,1786936962973,348.359,1.62,221487104,235565056
2026-08-17T03:22:43.9845665Z,1786936963984,348.766,2.01,237703168,252014592
2026-08-17T03:22:44.9945066Z,1786936964994,349.172,2.01,270147584,284893184
2026-08-17T03:22:46.0148517Z,1786936966014,349.562,1.91,243113984,257474560
2026-08-17T03:22:47.0251772Z,1786936967025,349.953,1.93,251297792,265715712
2026-08-17T03:22:48.0419135Z,1786936968041,350.328,1.84,246452224,261160960
2026-08-17T03:22:49.0488009Z,1786936969048,350.719,1.94,251858944,266645504
2026-08-17T03:22:50.0600272Z,1786936970060,351.188,2.32,218075136,232407040
2026-08-17T03:22:51.0729001Z,1786936971072,351.484,1.47,224841728,239235072
2026-08-17T03:22:52.0894518Z,1786936972089,351.875,1.92,262676480,277598208
2026-08-17T03:22:53.0996482Z,1786936973099,352.328,2.24,233070592,247451648
2026-08-17T03:22:54.1060566Z,1786936974106,352.75,2.1,219557888,233758720
2026-08-17T03:22:55.1209663Z,1786936975120,353.125,1.85,252862464,265781248
2026-08-17T03:22:56.1347650Z,1786936976134,353.516,1.93,232742912,245391360
2026-08-17T03:22:57.1419657Z,1786936977141,354.031,2.56,276930560,290181120
2026-08-17T03:22:58.1532035Z,1786936978153,354.359,1.62,236830720,249556992
2026-08-17T03:22:59.1727703Z,1786936979172,354.688,1.61,223416320,235888640
2026-08-17T03:23:00.1832376Z,1786936980183,355.031,1.7,230117376,242692096
2026-08-17T03:23:01.1936599Z,1786936981193,355.5,2.32,224673792,237223936
2026-08-17T03:23:02.2005380Z,1786936982200,355.828,1.63,257122304,270106624
2026-08-17T03:23:03.2152651Z,1786936983215,356.25,2.08,244940800,257216512
2026-08-17T03:23:04.2223272Z,1786936984222,356.547,1.47,268230656,280797184
2026-08-17T03:23:05.2404251Z,1786936985240,357.016,2.3,242827264,255033344
2026-08-17T03:23:06.2597143Z,1786936986259,357.312,1.46,267186176,279703552
2026-08-17T03:23:07.2671074Z,1786936987267,357.734,2.09,251101184,263548928
2026-08-17T03:23:08.2791800Z,1786936988279,358.078,1.7,280825856,293711872
2026-08-17T03:23:09.2946912Z,1786936989294,358.562,2.38,256524288,269029376
2026-08-17T03:23:10.3072304Z,1786936990307,358.844,1.39,270929920,286203904
2026-08-17T03:23:11.3162925Z,1786936991316,359.266,2.09,223657984,240500736
2026-08-17T03:23:12.3261424Z,1786936992326,359.719,2.24,267456512,284807168
2026-08-17T03:23:13.3382292Z,1786936993338,360.047,1.62,226906112,243695616
2026-08-17T03:23:14.3591454Z,1786936994359,360.469,2.07,229273600,242176000
2026-08-17T03:23:15.3689181Z,1786936995368,360.875,2.01,275869696,289431552
2026-08-17T03:23:16.3904094Z,1786936996390,361.25,1.84,238280704,251084800
2026-08-17T03:23:17.4062869Z,1786936997406,361.672,2.08,249196544,262066176
2026-08-17T03:23:18.4154641Z,1786936998415,362.094,2.09,281645056,294936576
2026-08-17T03:23:19.4330865Z,1786936999433,362.516,2.07,246550528,259313664
2026-08-17T03:23:20.4475248Z,1786937000447,362.828,1.54,278974464,292216832
2026-08-17T03:23:21.4598089Z,1786937001459,363.281,2.24,230334464,242872320
2026-08-17T03:23:22.4736387Z,1786937002473,363.703,2.08,273608704,286732288
2026-08-17T03:23:23.4866890Z,1786937003486,364.062,1.77,235765760,248352768
